MAYO_blue	MAYO_greenyellow	MAYO_lightcyan	MAYO_midnightblue	MAYO_purple	MAYO_turquoise	ROSMAP_green	ROSMAP_purple	ROSMAP_turquoise	count	cross	neglogSum
Phospholipase C-mediated cascade; FGFR2_Reactome	0	4.52482714030021	0	0	0	0	0	0	0	1	FALSE	4.52482714030021
PI-3K cascade:FGFR3_Reactome	0	4.52482714030021	0	0	0	0	0	0	0	1	FALSE	4.52482714030021
Synthesis of PIPs at the Golgi membrane_Reactome	0	4.52482714030021	0	0	0	0	0	0	0	1	FALSE	4.52482714030021
Riboflavin metabolism_KEGG	0	0	0	0	0	4.52220739198767	0	0	0	1	FALSE	4.52220739198767
Intracellular Signalling Through Prostacyclin Receptor and Prostacyclin_SMPDB	0	0	0	0	0	4.52220739198767	0	0	0	1	FALSE	4.52220739198767
RUNX2 regulates genes involved in cell migration_Reactome	0	0	0	0	0	4.52220739198767	0	0	0	1	FALSE	4.52220739198767
Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)_Reactome	0	0	0	0	0	4.52220739198767	0	0	0	1	FALSE	4.52220739198767
Rapid glucocorticoid signaling_PID	0	0	0	0	0	4.52220739198767	0	0	0	1	FALSE	4.52220739198767
Dopamine metabolism_Wikipathways	0	0	0	0	0	4.51621833963951	0	0	0	1	FALSE	4.51621833963951
attenuation of gpcr signaling_BioCarta	0	0	0	0	0	4.51621833963951	0	0	0	1	FALSE	4.51621833963951
Tacrolimus/Cyclosporine Pathway, Pharmacodynamics_PharmGKB	0	0	0	0	0	4.51439584791271	0	0	0	1	FALSE	4.51439584791271
Influenza Viral RNA Transcription and Replication_Reactome	0	0	0	0	0	4.51439584791271	0	0	0	1	FALSE	4.51439584791271
Cyclin D associated events in G1_Reactome	0	0	0	0	0	4.51439584791271	0	0	0	1	FALSE	4.51439584791271
G1 Phase_Reactome	0	0	0	0	0	4.51439584791271	0	0	0	1	FALSE	4.51439584791271
Androgen biosynthesis_Reactome	0	0	0	0	4.50702389964844	0	0	0	0	1	FALSE	4.50702389964844
Depolymerisation of the Nuclear Lamina_Reactome	0	0	0	0	4.50702389964844	0	0	0	0	1	FALSE	4.50702389964844
NOTCH1 Intracellular Domain Regulates Transcription_Reactome	0	0	0	0	0	4.50569046751475	0	0	0	1	FALSE	4.50569046751475
Platinum Pathway, Pharmacokinetics/Pharmacodynamics_PharmGKB	0	0	0	0	0	0	4.49800856285324	0	0	1	FALSE	4.49800856285324
superpathway of melatonin degradation_HumanCyc	0	0	0	0	0	0	4.49800856285324	0	0	1	FALSE	4.49800856285324
Processing of SMDT1_Reactome	0	0	0	0	0	0	4.49800856285324	0	0	1	FALSE	4.49800856285324
NGF_INOH	0	0	0	4.49579668338049	0	0	0	0	0	1	FALSE	4.49579668338049
VxPx cargo-targeting to cilium_Reactome	0	0	0	4.49579668338049	0	0	0	0	0	1	FALSE	4.49579668338049
SHC-mediated cascade:FGFR1_Reactome	0	0	0	4.49579668338049	0	0	0	0	0	1	FALSE	4.49579668338049
Deubiquitination_Reactome	0	0	0	0	0	0	0	0	4.4939487974406	1	FALSE	4.4939487974406
Class I MHC mediated antigen processing & presentation_Reactome	0	4.49393009420647	0	0	0	0	0	0	0	1	FALSE	4.49393009420647
Phosphonate and phosphinate metabolism_KEGG	0	0	0	0	0	0	0	0	4.49300707251907	1	FALSE	4.49300707251907
Benzene metabolism_Wikipathways	0	0	0	0	0	0	0	0	4.49300707251907	1	FALSE	4.49300707251907
Somatroph axis (GH) and its relationship to dietary restriction and aging_Wikipathways	0	0	0	0	0	0	0	0	4.49300707251907	1	FALSE	4.49300707251907
GDP-mannose biosynthesis_HumanCyc	0	0	0	0	0	0	0	0	4.49300707251907	1	FALSE	4.49300707251907
Regulation of ornithine decarboxylase (ODC)_Reactome	0	0	0	0	0	0	0	0	4.49300707251907	1	FALSE	4.49300707251907
Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA_Reactome	0	0	0	0	0	0	0	0	4.49300707251907	1	FALSE	4.49300707251907
Pre-NOTCH Processing in the Endoplasmic Reticulum_Reactome	0	0	0	0	0	0	0	0	4.49300707251907	1	FALSE	4.49300707251907
d4gdi signaling pathway_BioCarta	0	0	0	0	0	0	0	0	4.49300707251907	1	FALSE	4.49300707251907
Activated NTRK2 signals through CDK5_Reactome	0	0	0	0	0	0	0	0	4.49300707251907	1	FALSE	4.49300707251907
Activated NTRK2 signals through FRS2 and FRS3_Reactome	0	0	0	0	0	0	0	0	4.49300707251907	1	FALSE	4.49300707251907
SMAD2/3 Phosphorylation Motif Mutants in Cancer_Reactome	0	0	0	0	0	0	0	0	4.49300707251907	1	FALSE	4.49300707251907
SMAD2/3 MH2 Domain Mutants in Cancer_Reactome	0	0	0	0	0	0	0	0	4.49300707251907	1	FALSE	4.49300707251907
Loss of Function of SMAD2/3 in Cancer_Reactome	0	0	0	0	0	0	0	0	4.49300707251907	1	FALSE	4.49300707251907
Resolution of Sister Chromatid Cohesion_Reactome	0	0	0	0	0	0	0	0	4.491937055417	1	FALSE	4.491937055417
Ubiquitin mediated proteolysis_KEGG	0	4.48855498130989	0	0	0	0	0	0	0	1	FALSE	4.48855498130989
Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer,s disease models_Reactome	4.48670445806899	0	0	0	0	0	0	0	0	1	FALSE	4.48670445806899
Neurodegenerative Diseases_Reactome	4.48670445806899	0	0	0	0	0	0	0	0	1	FALSE	4.48670445806899
Activation of NF-kappaB in B cells_Reactome	4.48670445806899	0	0	0	0	0	0	0	0	1	FALSE	4.48670445806899
Host Interactions of HIV factors_Reactome	0	0	0	0	0	0	0	0	4.48576734022829	1	FALSE	4.48576734022829
triacylglycerol biosynthesis_HumanCyc	0	0	4.48148108152015	0	0	0	0	0	0	1	FALSE	4.48148108152015
NRF2 pathway_Wikipathways	4.47391374975629	0	0	0	0	0	0	0	0	1	FALSE	4.47391374975629
Formation of tubulin folding intermediates by CCT/TriC_Reactome	4.4680750154161	0	0	0	0	0	0	0	0	1	FALSE	4.4680750154161
Orc1 removal from chromatin_Reactome	4.4680750154161	0	0	0	0	0	0	0	0	1	FALSE	4.4680750154161
Activation of gene expression by SREBF (SREBP)_Reactome	4.4680750154161	0	0	0	0	0	0	0	0	1	FALSE	4.4680750154161
CXCR4-mediated signaling events_PID	0	0	0	0	0	4.4573262719699	0	0	0	1	FALSE	4.4573262719699
Hematopoietic Stem Cell Gene Regulation by GABP alpha-beta Complex_Wikipathways	0	4.44853653810402	0	0	0	0	0	0	0	1	FALSE	4.44853653810402
NAD+ biosynthetic pathways_Wikipathways	0	0	0	4.4301733700287	0	0	0	0	0	1	FALSE	4.4301733700287
superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis_HumanCyc	0	0	0	4.4301733700287	0	0	0	0	0	1	FALSE	4.4301733700287
FRS-mediated FGFR4 signaling_Reactome	0	0	0	4.4301733700287	0	0	0	0	0	1	FALSE	4.4301733700287
Signaling by FGFR3 point mutants in cancer_Reactome	0	0	0	4.4301733700287	0	0	0	0	0	1	FALSE	4.4301733700287
Signaling by FGFR3 in disease_Reactome	0	0	0	4.4301733700287	0	0	0	0	0	1	FALSE	4.4301733700287
TCF dependent signaling in response to WNT_Reactome	0	0	0	0	0	0	0	0	4.42960487962681	1	FALSE	4.42960487962681
Vinblastine Action Pathway_SMPDB	0	0	0	0	0	0	0	4.42924844106409	0	1	FALSE	4.42924844106409
Vinorelbine Action Pathway_SMPDB	0	0	0	0	0	0	0	4.42924844106409	0	1	FALSE	4.42924844106409
Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1_Reactome	0	0	0	0	0	0	0	4.42924844106409	0	1	FALSE	4.42924844106409
segmentation clock_BioCarta	0	0	0	0	0	4.41935183981864	0	0	0	1	FALSE	4.41935183981864
ADP signalling through P2Y purinoceptor 1_Reactome	0	0	0	0	0	4.41935183981864	0	0	0	1	FALSE	4.41935183981864
Prostaglandin formation from dihomo gama-linoleic acid_EHMN	0	0	0	0	0	0	4.4158073148502	0	0	1	FALSE	4.4158073148502
granzyme a mediated apoptosis pathway_BioCarta	4.41469572891423	0	0	0	0	0	0	0	0	1	FALSE	4.41469572891423
regulation of eif2_BioCarta	4.41469572891423	0	0	0	0	0	0	0	0	1	FALSE	4.41469572891423
Regulated proteolysis of p75NTR_Reactome	4.41469572891423	0	0	0	0	0	0	0	0	1	FALSE	4.41469572891423
TRAF6-mediated induction of TAK1 complex within TLR4 complex_Reactome	4.41469572891423	0	0	0	0	0	0	0	0	1	FALSE	4.41469572891423
snRNP Assembly_Reactome	0	0	0	0	0	0	4.40783857078911	0	0	1	FALSE	4.40783857078911
Metabolism of non-coding RNA_Reactome	0	0	0	0	0	0	4.40783857078911	0	0	1	FALSE	4.40783857078911
HATs acetylate histones_Reactome	0	4.39564779979375	0	0	0	0	0	0	0	1	FALSE	4.39564779979375
Iron metabolism in placenta_Wikipathways	0	0	0	0	4.38436498335176	0	0	0	0	1	FALSE	4.38436498335176
protein kinase a at the centrosome_BioCarta	0	0	0	0	4.38436498335176	0	0	0	0	1	FALSE	4.38436498335176
Reversible hydration of carbon dioxide_Reactome	0	0	0	0	4.38436498335176	0	0	0	0	1	FALSE	4.38436498335176
Transport of organic anions_Reactome	0	0	0	0	4.38436498335176	0	0	0	0	1	FALSE	4.38436498335176
Transport of bile salts and organic acids, metal ions and amine compounds_Reactome	0	0	0	0	4.38089039562737	0	0	0	0	1	FALSE	4.38089039562737
Statin Pathway - Generalized, Pharmacokinetics_PharmGKB	0	4.3762472663133	0	0	0	0	0	0	0	1	FALSE	4.3762472663133
Phenytoin Pathway, Pharmacokinetics_PharmGKB	0	4.3762472663133	0	0	0	0	0	0	0	1	FALSE	4.3762472663133
FGFR2 ligand binding and activation_Reactome	0	4.3762472663133	0	0	0	0	0	0	0	1	FALSE	4.3762472663133
PI-3K cascade:FGFR4_Reactome	0	4.3762472663133	0	0	0	0	0	0	0	1	FALSE	4.3762472663133
Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)_Reactome	0	4.3762472663133	0	0	0	0	0	0	0	1	FALSE	4.3762472663133
3-phosphoinositide degradation_HumanCyc	0	4.3762472663133	0	0	0	0	0	0	0	1	FALSE	4.3762472663133
Interleukin-11 Signaling Pathway_Wikipathways	0	0	0	0	0	0	0	0	4.37564477950136	1	FALSE	4.37564477950136
Prader-Willi and Angelman Syndrome_Wikipathways	0	0	0	0	0	0	0	0	4.37564477950136	1	FALSE	4.37564477950136
Interleukin-1 signaling_Reactome	0	0	0	0	0	0	0	0	4.36893292831529	1	FALSE	4.36893292831529
SHC-mediated cascade:FGFR2_Reactome	0	0	0	4.36753346962174	0	0	0	0	0	1	FALSE	4.36753346962174
Nicotinate Nicotinamide metabolism_INOH	0	0	0	4.36753346962174	0	0	0	0	0	1	FALSE	4.36753346962174
FRS-mediated FGFR1 signaling_Reactome	0	0	0	4.36753346962174	0	0	0	0	0	1	FALSE	4.36753346962174
akap95 role in mitosis and chromosome dynamics_BioCarta	0	0	0	0	0	0	0	0	4.36057589961814	1	FALSE	4.36057589961814
Synthesis of PE_Reactome	0	0	0	0	0	0	0	0	4.36057589961814	1	FALSE	4.36057589961814
Mitotic Telophase/Cytokinesis_Reactome	0	0	0	0	0	0	0	0	4.36057589961814	1	FALSE	4.36057589961814
C-type lectin receptors (CLRs)_Reactome	0	0	0	0	0	0	0	0	4.35256706596118	1	FALSE	4.35256706596118
Androgen and estrogen biosynthesis and metabolism_EHMN	0	0	0	0	4.35102902236899	0	0	0	0	1	FALSE	4.35102902236899
pdgf signaling pathway_BioCarta	0	0	0	0	0	4.34357138344619	0	0	0	1	FALSE	4.34357138344619
RNA Pol II CTD phosphorylation and interaction with CE during HIV infection_Reactome	0	0	0	0	0	4.34357138344619	0	0	0	1	FALSE	4.34357138344619
RNA Pol II CTD phosphorylation and interaction with CE_Reactome	0	0	0	0	0	4.34357138344619	0	0	0	1	FALSE	4.34357138344619
Transcriptional activation of mitochondrial biogenesis_Reactome	0	0	0	0	0	4.34357138344619	0	0	0	1	FALSE	4.34357138344619
LncRNA involvement in canonical Wnt signaling and colorectal cancer_Wikipathways	0	0	0	0	0	4.33439330339019	0	0	0	1	FALSE	4.33439330339019
Signaling by FGFR4_Reactome	0	0	0	0	0	0	0	0	4.33119220087462	1	FALSE	4.33119220087462
p53 signaling pathway_KEGG	0	0	0	0	0	4.3290812279135	0	0	0	1	FALSE	4.3290812279135
Attenuation phase_Reactome	35.8006369735282	0	0	0	0	0	0	0	0	1	FALSE	35.8006369735282
HSF1-dependent transactivation_Reactome	28.743117055044	0	0	0	0	0	0	0	0	1	FALSE	28.743117055044
Posttranslational regulation of adherens junction stability and dissassembly_PID	0	0	0	0	0	0	0	0	27.0388719401143	1	FALSE	27.0388719401143
HSF1 activation_Reactome	25.7539633755266	0	0	0	0	0	0	0	0	1	FALSE	25.7539633755266
HSP90 chaperone cycle for steroid hormone receptors (SHR)_Reactome	25.4144003404756	0	0	0	0	0	0	0	0	1	FALSE	25.4144003404756
Protein processing in endoplasmic reticulum_KEGG	25.1380689986729	0	0	0	0	0	0	0	0	1	FALSE	25.1380689986729
Cellular response to heat stress_Reactome	23.6505090539482	0	0	0	0	0	0	0	0	1	FALSE	23.6505090539482
Regulation of HSF1-mediated heat shock response_Reactome	23.0719203020281	0	0	0	0	0	0	0	0	1	FALSE	23.0719203020281
HIV-1 Nef: Negative effector of Fas and TNF-alpha_PID	0	0	0	0	0	20.4774852447819	0	0	0	1	FALSE	20.4774852447819
DNA Double-Strand Break Repair_Reactome	19.6848841400882	0	0	0	0	0	0	0	0	1	FALSE	19.6848841400882
Resolution of Abasic Sites (AP sites)_Reactome	19.0121533004	0	0	0	0	0	0	0	0	1	FALSE	19.0121533004
Base Excision Repair_Reactome	19.0121533004	0	0	0	0	0	0	0	0	1	FALSE	19.0121533004
Fas_INOH	0	0	0	0	0	18.7392818825445	0	0	0	1	FALSE	18.7392818825445
Homology Directed Repair_Reactome	17.3188469592925	0	0	0	0	0	0	0	0	1	FALSE	17.3188469592925
Cellular response to heat stress_Wikipathways	16.8036310736306	0	0	0	0	0	0	0	0	1	FALSE	16.8036310736306
Photodynamic therapy-induced unfolded protein response_Wikipathways	15.815645194338	0	0	0	0	0	0	0	0	1	FALSE	15.815645194338
ceramide signaling pathway_BioCarta	0	0	0	0	0	15.5842573292191	0	0	0	1	FALSE	15.5842573292191
Base excision repair_KEGG	15.5417679621477	0	0	0	0	0	0	0	0	1	FALSE	15.5417679621477
HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA)_Reactome	15.3412191952717	0	0	0	0	0	0	0	0	1	FALSE	15.3412191952717
Spliceosome_KEGG	15.150373884963	0	0	0	0	0	0	0	0	1	FALSE	15.150373884963
BBSome-mediated cargo-targeting to cilium_Reactome	15.1476864792354	0	0	0	0	0	0	0	0	1	FALSE	15.1476864792354
Inositol phosphate metabolism_Reactome	0	0	0	0	0	15.1141584389559	0	0	0	1	FALSE	15.1141584389559
Programmed Cell Death_Reactome	0	0	0	0	0	15.1137135769322	0	0	0	1	FALSE	15.1137135769322
IL-7_NetPath	0	0	0	0	0	14.9328843046444	0	0	0	1	FALSE	14.9328843046444
Synthesis of IP3 and IP4 in the cytosol_Reactome	0	0	0	0	0	14.9328843046444	0	0	0	1	FALSE	14.9328843046444
Serotonin and anxiety-related events_Wikipathways	0	0	0	0	0	14.8020413459149	0	0	0	1	FALSE	14.8020413459149
Ceramide signaling pathway_PID	0	0	0	0	0	14.7980400315901	0	0	0	1	FALSE	14.7980400315901
Viral Acute Myocarditis_Wikipathways	0	0	0	0	0	14.7059910424738	0	0	0	1	FALSE	14.7059910424738
Cellular responses to stress_Reactome	14.6705792787016	0	0	0	0	0	0	0	0	1	FALSE	14.6705792787016
Non-small cell lung cancer_KEGG	0	0	0	0	0	14.496239390819	0	0	0	1	FALSE	14.496239390819
Signaling by TGF-beta Receptor Complex_Reactome	0	0	0	0	0	0	0	0	14.4695905314006	1	FALSE	14.4695905314006
Apoptosis Modulation by HSP70_Wikipathways	0	0	0	0	0	14.4227620096183	0	0	0	1	FALSE	14.4227620096183
insulin Mam_INOH	0	0	0	0	0	14.3243117974161	0	0	0	1	FALSE	14.3243117974161
DNA replication_KEGG	14.2165851397135	0	0	0	0	0	0	0	0	1	FALSE	14.2165851397135
p75(NTR)-mediated signaling_PID	0	0	0	0	0	13.7043610368963	0	0	0	1	FALSE	13.7043610368963
Chondroitin sulfate/dermatan sulfate metabolism_Reactome	0	0	0	0	0	0	0	0	13.4651546232934	1	FALSE	13.4651546232934
S Phase_Reactome	13.350477576356	0	0	0	0	0	0	0	0	1	FALSE	13.350477576356
PCNA-Dependent Long Patch Base Excision Repair_Reactome	13.3227789664587	0	0	0	0	0	0	0	0	1	FALSE	13.3227789664587
Proximal tubule bicarbonate reclamation_KEGG	0	0	0	0	0	0	0	0	13.3201958568183	1	FALSE	13.3201958568183
Apoptosis_Wikipathways	0	0	0	0	0	13.201987978158	0	0	0	1	FALSE	13.201987978158
Intrinsic Pathway for Apoptosis_Reactome	0	0	0	0	0	13.1210943681767	0	0	0	1	FALSE	13.1210943681767
BMP2 signaling TGF-beta MV_INOH	0	0	0	0	0	0	0	0	13.0542226922493	1	FALSE	13.0542226922493
Non-small cell lung cancer_Wikipathways	0	0	0	0	0	13.0346082161186	0	0	0	1	FALSE	13.0346082161186
apoptotic signaling in response to dna damage_BioCarta	0	0	0	0	0	13.0035259158668	0	0	0	1	FALSE	13.0035259158668
EPHA forward signaling_PID	0	0	0	0	0	0	0	0	12.853873802945	1	FALSE	12.853873802945
Regulation of RAC1 activity_PID	0	0	0	0	0	0	0	0	12.8524182446945	1	FALSE	12.8524182446945
Cellular responses to external stimuli_Reactome	12.7249151376045	0	0	0	0	0	0	0	0	1	FALSE	12.7249151376045
transcription factor creb and its extracellular signals_BioCarta	0	0	0	0	0	12.6613449541792	0	0	0	1	FALSE	12.6613449541792
D-myo-inositol (1,4,5)-trisphosphate biosynthesis_HumanCyc	0	0	0	0	0	12.6613449541792	0	0	0	1	FALSE	12.6613449541792
ATF6 (ATF6-alpha) activates chaperone genes_Wikipathways	12.5821791180502	0	0	0	0	0	0	0	0	1	FALSE	12.5821791180502
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways_Reactome	12.5445304898308	0	0	0	0	0	0	0	0	1	FALSE	12.5445304898308
NAD metabolism, sirtuins and aging_Wikipathways	0	0	0	0	0	0	0	0	12.3813290791234	1	FALSE	12.3813290791234
Regulation of PTEN gene transcription_Reactome	0	0	0	0	0	12.3629743238443	0	0	0	1	FALSE	12.3629743238443
insulin_INOH	0	0	0	0	0	12.3496067774743	0	0	0	1	FALSE	12.3496067774743
Oxidative phosphorylation_KEGG	0	0	0	0	0	0	0	0	12.2917103194766	1	FALSE	12.2917103194766
Pathways Affected in Adenoid Cystic Carcinoma_Wikipathways	0	0	0	0	0	0	0	0	12.2226172192481	1	FALSE	12.2226172192481
PIP3 activates AKT signaling_Reactome	0	0	0	0	0	12.2054767182268	0	0	0	1	FALSE	12.2054767182268
trefoil factors initiate mucosal healing_BioCarta	0	0	0	0	0	12.1626610543593	0	0	0	1	FALSE	12.1626610543593
BMP signaling Dro_INOH	0	0	0	0	0	0	0	0	12.0785517194277	1	FALSE	12.0785517194277
Arf6 trafficking events_PID	0	0	0	0	0	0	0	0	12.0501322271825	1	FALSE	12.0501322271825
Signal transduction by L1_Reactome	0	0	0	0	0	0	0	0	11.9834928967195	1	FALSE	11.9834928967195
FAS (CD95) signaling pathway_PID	0	0	0	0	0	11.8458684329453	0	0	0	1	FALSE	11.8458684329453
Resolution of AP sites via the multiple-nucleotide patch replacement pathway_Reactome	11.7690586343899	0	0	0	0	0	0	0	0	1	FALSE	11.7690586343899
Telomere C-strand (Lagging Strand) Synthesis_Reactome	11.7690586343899	0	0	0	0	0	0	0	0	1	FALSE	11.7690586343899
IL-1 NFkB_INOH	11.7508089407539	0	0	0	0	0	0	0	0	1	FALSE	11.7508089407539
Inositol phosphate metabolism_KEGG	0	0	0	0	0	11.6871720833522	0	0	0	1	FALSE	11.6871720833522
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate_KEGG	0	0	0	0	0	0	0	0	11.6763559976521	1	FALSE	11.6763559976521
Serotonin and anxiety_Wikipathways	0	0	0	0	0	11.6198878217092	0	0	0	1	FALSE	11.6198878217092
Activation of BAD and translocation to mitochondria _Reactome	0	0	0	0	0	11.5192509964025	0	0	0	1	FALSE	11.5192509964025
Regulation of mRNA stability by proteins that bind AU-rich elements_Reactome	11.468817604997	0	0	0	0	0	0	0	0	1	FALSE	11.468817604997
Parkin-Ubiquitin Proteasomal System pathway_Wikipathways	11.4076662573159	0	0	0	0	0	0	0	0	1	FALSE	11.4076662573159
Proteoglycan biosynthesis_EHMN	0	0	0	0	0	0	0	0	11.3074818502698	1	FALSE	11.3074818502698
Heparan sulfate/heparin (HS-GAG) metabolism_Reactome	0	0	0	0	0	0	0	0	11.15777027534	1	FALSE	11.15777027534
Glial Cell Differentiation_Wikipathways	0	0	0	0	11.1179573323422	0	0	0	0	1	FALSE	11.1179573323422
Trk receptor signaling mediated by PI3K and PLC-gamma_PID	0	0	0	0	0	11.113280991241	0	0	0	1	FALSE	11.113280991241
AUF1 (hnRNP D0) binds and destabilizes mRNA_Reactome	11.0881964105637	0	0	0	0	0	0	0	0	1	FALSE	11.0881964105637
MAP2K and MAPK activation_Reactome	0	0	0	0	0	0	0	0	11.0766264913751	1	FALSE	11.0766264913751
Hedgehog ,on, state_Reactome	0	0	0	0	0	0	0	0	11.0766264913751	1	FALSE	11.0766264913751
The NLRP3 inflammasome_Reactome	11.0156240859671	0	0	0	0	0	0	0	0	1	FALSE	11.0156240859671
Folding of actin by CCT/TriC_Reactome	11.0156240859671	0	0	0	0	0	0	0	0	1	FALSE	11.0156240859671
Triglyceride metabolism_Reactome	0	0	0	0	10.9988488384792	0	0	0	0	1	FALSE	10.9988488384792
Human cytomegalovirus infection_KEGG	0	0	0	0	0	10.9707532307501	0	0	0	1	FALSE	10.9707532307501
Synthesis of DNA_Reactome	10.9675841513709	0	0	0	0	0	0	0	0	1	FALSE	10.9675841513709
Activation of RAC1_Reactome	0	0	0	0	0	0	0	0	10.9161954088125	1	FALSE	10.9161954088125
Insulin-mediated glucose transport_PID	0	0	0	0	0	10.9085465562058	0	0	0	1	FALSE	10.9085465562058
Disassembly of the destruction complex and recruitment of AXIN to the membrane_Reactome	0	0	0	0	0	10.9085465562058	0	0	0	1	FALSE	10.9085465562058
Central carbon metabolism in cancer_KEGG	0	0	0	0	0	10.8299656454796	0	0	0	1	FALSE	10.8299656454796
Caspase Cascade in Apoptosis_PID	0	0	0	0	0	10.8194621574183	0	0	0	1	FALSE	10.8194621574183
Inflammasomes_Reactome	10.8130006708071	0	0	0	0	0	0	0	0	1	FALSE	10.8130006708071
Monoamine GPCRs_Wikipathways	0	0	0	0	0	10.7863538898215	0	0	0	1	FALSE	10.7863538898215
Metabolism of carbohydrates_Reactome	0	0	0	0	0	0	0	0	10.7098297213445	1	FALSE	10.7098297213445
Arginine biosynthesis_KEGG	0	0	0	0	0	0	0	0	10.6796807243564	1	FALSE	10.6796807243564
Resolution of D-loop Structures through Holliday Junction Intermediates_Reactome	10.5978341054032	0	0	0	0	0	0	0	0	1	FALSE	10.5978341054032
TLR NFkB_INOH	10.5786311223003	0	0	0	0	0	0	0	0	1	FALSE	10.5786311223003
A tetrasaccharide linker sequence is required for GAG synthesis_Reactome	0	0	0	0	0	0	0	0	10.5414929575891	1	FALSE	10.5414929575891
AGE-RAGE signaling pathway in diabetic complications_KEGG	0	0	0	0	0	10.5410890627061	0	0	0	1	FALSE	10.5410890627061
Chagas disease (American trypanosomiasis)_KEGG	0	0	0	0	0	10.4861114593777	0	0	0	1	FALSE	10.4861114593777
regulation of cell cycle progression by plk3_BioCarta	0	0	0	0	0	10.4591086573484	0	0	0	1	FALSE	10.4591086573484
Apoptosis Modulation and Signaling_Wikipathways	0	0	0	0	0	10.35259337122	0	0	0	1	FALSE	10.35259337122
Biosynthesis of DHA-derived SPMs_Reactome	0	10.3226532821035	0	0	0	0	0	0	0	1	FALSE	10.3226532821035
Signal Transduction of S1P Receptor_Wikipathways	0	0	0	0	0	10.3009545051158	0	0	0	1	FALSE	10.3009545051158
TRAIL signaling pathway_PID	0	0	0	0	0	10.3009545051158	0	0	0	1	FALSE	10.3009545051158
Constitutive Signaling by AKT1 E17K in Cancer_Reactome	0	0	0	0	0	10.3009545051158	0	0	0	1	FALSE	10.3009545051158
west nile virus_BioCarta	0	0	0	0	0	10.2777638950806	0	0	0	1	FALSE	10.2777638950806
Circadian rhythm pathway_PID	10.2313720809007	0	0	0	0	0	0	0	0	1	FALSE	10.2313720809007
Anchoring of the basal body to the plasma membrane_Reactome	0	0	0	0	0	10.2309505616717	0	0	0	1	FALSE	10.2309505616717
Exercise-induced Circadian Regulation_Wikipathways	10.2139981796952	0	0	0	0	0	0	0	0	1	FALSE	10.2139981796952
AKT phosphorylates targets in the cytosol_Reactome	0	0	0	0	0	10.1084141667409	0	0	0	1	FALSE	10.1084141667409
Synthesis of IP2, IP, and Ins in the cytosol_Reactome	0	0	0	0	0	10.1084141667409	0	0	0	1	FALSE	10.1084141667409
Class I PI3K signaling events mediated by Akt_PID	0	0	0	0	0	10.0923694549668	0	0	0	1	FALSE	10.0923694549668
Nanoparticle triggered regulated necrosis_Wikipathways	0	0	0	0	0	10.0431050600457	0	0	0	1	FALSE	10.0431050600457
role of brca1 brca2 and atr in cancer susceptibility_BioCarta	10.0414709733673	0	0	0	0	0	0	0	0	1	FALSE	10.0414709733673
Serotonin receptors_Reactome	0	0	0	0	0	10.020324764871	0	0	0	1	FALSE	10.020324764871
dermatan sulfate biosynthesis_HumanCyc	0	0	0	0	0	0	0	0	10.0196820795403	1	FALSE	10.0196820795403
Estrogen signaling pathway_Wikipathways	0	0	0	0	0	10.0055292583169	0	0	0	1	FALSE	10.0055292583169
