pathway	pvalue	fdr
3-phosphoinositide degradation_HumanCyc	1	1
Presynaptic depolarization and calcium channel opening_Reactome	1	1
leucine degradation_HumanCyc	1	1
Catecholamine biosynthesis_Reactome	1	1
prion pathway_BioCarta	1	1
PI3K/AKT activation_Reactome	1	1
SeMet incorporation into proteins_Reactome	1	1
Glucocorticoid biosynthesis_Reactome	1	1
Type II Na+/Pi cotransporters_Reactome	1	1
HuR (ELAVL1) binds and stabilizes mRNA_Reactome	1	1
Metabolism of non-coding RNA_Reactome	1	1
aspirin triggered resolvin D biosynthesis_HumanCyc	1	1
Other semaphorin interactions_Reactome	1	1
chondroitin sulfate biosynthesis (late stages)_HumanCyc	1	1
fatty acid &beta;-oxidation (unsaturated, odd number)_HumanCyc	1	1
metabolism of anandamide an endogenous cannabinoid_BioCarta	1	1
IL8- and CXCR1-mediated signaling events_PID	1	1
chondroitin and dermatan biosynthesis_HumanCyc	1	1
pentose phosphate pathway (oxidative branch)_HumanCyc	1	1
Regulation of PTEN mRNA translation_Reactome	1	1
role of -arrestins in the activation and targeting of map kinases_BioCarta	1	1
Glutamate Neurotransmitter Release Cycle_Reactome	1	1
DAG and IP3 signaling_Reactome	1	1
Inositol phosphate metabolism_Reactome	1	1
Fanconi anemia pathway_PID	1	1
Nef Mediated CD4 Down-regulation_Reactome	1	1
the igf-1 receptor and longevity_BioCarta	1	1
Calcineurin-regulated NFAT-dependent transcription in lymphocytes_PID	1	1
Erythrocytes take up carbon dioxide and release oxygen_Reactome	1	1
glycoaminoglycan-protein linkage region biosynthesis_HumanCyc	1	1
chondroitin sulfate biosynthesis_HumanCyc	1	1
Deposition of new CENPA-containing nucleosomes at the centromere_Reactome	1	1
NADE modulates death signalling_Reactome	1	1
Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters_Reactome	1	1
The role of Nef in HIV-1 replication and disease pathogenesis_Reactome	1	1
GRB2 events in ERBB2 signaling_Reactome	1	1
pyrimidine ribonucleosides degradation_HumanCyc	1	1
Regulation of actin dynamics for phagocytic cup formation_Reactome	1	1
EGFR Transactivation by Gastrin_Reactome	1	1
Dopamine Neurotransmitter Release Cycle_Reactome	1	1
Synthesis of CL_Reactome	1	1
Class I PI3K signaling events_PID	1	1
Beta oxidation of palmitoyl-CoA to myristoyl-CoA_Reactome	1	1
regulation of cell cycle progression by plk3_BioCarta	1	1
Mitochondrial translation elongation_Reactome	1	1
activation of camp-dependent protein kinase pka_BioCarta	1	1
Condensation of Prophase Chromosomes_Reactome	1	1
PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases_Reactome	1	1
IL2 signaling events mediated by PI3K_PID	1	1
Negative regulation of TCF-dependent signaling by WNT ligand antagonists_Reactome	1	1
Sperm Motility And Taxes_Reactome	1	1
TCR signaling in naxef;ve CD8+ T cells_PID	1	1
Acetylcholine Neurotransmitter Release Cycle_Reactome	1	1
Synthesis of PIPs at the Golgi membrane_Reactome	1	1
sphingomyelin metabolism/ceramide salvage_HumanCyc	1	1
Inositol phosphate metabolism_INOH	1	1
Reelin signaling pathway_PID	1	1
Metal ion SLC transporters_Reactome	1	1
Ligand-independent caspase activation via DCC_Reactome	1	1
Activation of NIMA Kinases NEK9, NEK6, NEK7_Reactome	1	1
S1P3 pathway_PID	1	1
phosphatidylcholine biosynthesis_HumanCyc	1	1
p75NTR recruits signalling complexes_Reactome	1	1
Clearance of Nuclear Envelope Membranes from Chromatin_Reactome	1	1
Acrosome Reaction_Reactome	1	1
Galactose catabolism_Reactome	1	1
purine deoxyribonucleosides degradation_HumanCyc	1	1
Sperm:Oocyte Membrane Binding_Reactome	1	1
il 2 signaling pathway_BioCarta	1	1
Netrin-1 signaling_Reactome	1	1
phenylethylamine degradation I_HumanCyc	1	1
Intestinal lipid absorption_Reactome	1	1
GABA synthesis_Reactome	1	1
E2F-enabled inhibition of pre-replication complex formation_Reactome	1	1
Beta-catenin phosphorylation cascade_Reactome	1	1
Ceramide signalling_Reactome	1	1
Oncostatin_M_NetPath	1	1
role of pi3k subunit p85 in regulation of actin organization and cell migration_BioCarta	1	1
Depolymerisation of the Nuclear Lamina_Reactome	1	1
Nuclear Envelope Breakdown_Reactome	1	1
Mitotic Prophase_Reactome	1	1
Regulation of TNFR1 signaling_Reactome	1	1
Intestinal hexose absorption_Reactome	1	1
Intestinal absorption_Reactome	1	1
Toxicity of botulinum toxin type B (BoNT/B)_Reactome	1	1
homocarnosine biosynthesis_HumanCyc	1	1
Degradation of GABA_Reactome	1	1
Activation, myristolyation of BID and translocation to mitochondria_Reactome	1	1
p75(NTR)-mediated signaling_PID	1	1
Cytosolic iron-sulfur cluster assembly_Reactome	1	1
Axonal growth stimulation_Reactome	1	1
Regulation of TP53 Activity through Association with Co-factors_Reactome	1	1
EPHB forward signaling_PID	1	1
tRNA charging_HumanCyc	1	1
Enzymatic degradation of dopamine by COMT_Reactome	1	1
adenine and adenosine salvage III_HumanCyc	1	1
Cholesterol biosynthesis via desmosterol_Reactome	1	1
Enzymatic degradation of Dopamine by monoamine oxidase_Reactome	1	1
Dopamine clearance from the synaptic cleft_Reactome	1	1
thyroid hormone biosynthesis_HumanCyc	1	1
dermatan sulfate degradation (metazoa)_HumanCyc	1	1
Metabolism of serotonin_Reactome	1	1
Serotonin clearance from the synaptic cleft_Reactome	1	1
Neurotransmitter clearance_Reactome	1	1
Sodium-coupled phosphate cotransporters_Reactome	1	1
2-amino-3-carboxymuconate semialdehyde degradation to glutaryl-CoA_HumanCyc	1	1
Axonal growth inhibition (RHOA activation)_Reactome	1	1
p75NTR regulates axonogenesis_Reactome	1	1
Neurotransmitter uptake and metabolism In glial cells_Reactome	1	1
L-cysteine degradation II_HumanCyc	1	1
ATP sensitive Potassium channels_Reactome	1	1
JNK signaling in the CD4+ TCR pathway_PID	1	1
Condensation of Prometaphase Chromosomes_Reactome	1	1
cysteine biosynthesis/homocysteine degradation (trans-sulfuration)_HumanCyc	1	1
PRPP biosynthesis_HumanCyc	1	1
Regulated proteolysis of p75NTR_Reactome	1	1
heparan sulfate biosynthesis (late stages)_HumanCyc	1	1
heparan sulfate biosynthesis_HumanCyc	1	1
COPI-independent Golgi-to-ER retrograde traffic_Reactome	1	1
Signal transduction by L1_Reactome	1	1
Plasma lipoprotein assembly, remodeling, and clearance_Reactome	1	1
methionine degradation_HumanCyc	1	1
cysteine biosynthesis_HumanCyc	1	1
ethanol degradation IV_HumanCyc	1	1
formaldehyde oxidation_HumanCyc	1	1
Transport of nucleotide sugars_Reactome	1	1
L-cysteine degradation I_HumanCyc	1	1
Neurexins and neuroligins_Reactome	1	1
pelp1 modulation of estrogen receptor activity_BioCarta	1	1
Activated NTRK2 signals through FRS2 and FRS3_Reactome	1	1
Role of Calcineurin-dependent NFAT signaling in lymphocytes_PID	1	1
Downstream signal transduction_Reactome	1	1
Toxicity of botulinum toxin type E (BoNT/E)_Reactome	1	1
Class I PI3K signaling events mediated by Akt_PID	1	1
putrescine biosynthesis I_HumanCyc	1	1
urate biosynthesis/inosine 5,-phosphate degradation_HumanCyc	1	1
IL9_NetPath	1	1
Regulation of TP53 Activity through Acetylation_Reactome	1	1
2-oxoglutarate decarboxylation to succinyl-CoA_HumanCyc	1	1
Receptor-type tyrosine-protein phosphatases_Reactome	1	1
Regulation of TLR by endogenous ligand_Reactome	1	1
Cross-presentation of particulate exogenous antigens (phagosomes)_Reactome	1	1
Mitochondrial translation termination_Reactome	1	1
Signaling by EGFRvIII in Cancer_Reactome	1	1
Signaling by EGFR in Cancer_Reactome	1	1
Butanoate metabolism_INOH	1	1
IFN alpha signaling_INOH	1	1
TFAP2 (AP-2) family regulates transcription of cell cycle factors_Reactome	1	1
CD4 T cell receptor signaling-ERK cascade_INOH	1	1
Mitotic Metaphase/Anaphase Transition_Reactome	1	1
L1CAM interactions_Reactome	1	1
Signaling events mediated by HDAC Class I_PID	1	1
Trafficking of GluR2-containing AMPA receptors_Reactome	1	1
Trafficking of AMPA receptors_Reactome	1	1
Activation of the TFAP2 (AP-2) family of transcription factors_Reactome	1	1
Reversible hydration of carbon dioxide_Reactome	1	1
ATM pathway_PID	1	1
G-protein activation_Reactome	1	1
Synthesis of PIPs at the early endosome membrane_Reactome	1	1
mevalonate pathway_HumanCyc	1	1
superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)_HumanCyc	1	1
IFN gamma signaling_INOH	1	1
Interleukin-2 signaling_Reactome	1	1
Glutamate binding, activation of AMPA receptors and synaptic plasticity_Reactome	1	1
Biosynthesis of A2E, implicated in retinal degradation_Reactome	1	1
GABA B receptor activation_Reactome	1	1
pyruvate decarboxylation to acetyl CoA_HumanCyc	1	1
phospho-PLA2 pathway_Reactome	1	1
Ca-dependent events_Reactome	1	1
PLC beta mediated events_Reactome	1	1
bile acid biosynthesis, neutral pathway_HumanCyc	1	1
GABA A (rho) receptor activation_Reactome	1	1
GABA receptor activation_Reactome	1	1
Neurotransmitter receptors and postsynaptic signal transmission_Reactome	1	1
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon_Reactome	1	1
Synthesis of PIPs at the late endosome membrane_Reactome	1	1
Signaling by FGFR2 fusions_Reactome	1	1
Signalling to ERK5_Reactome	1	1
Zinc efflux and compartmentalization by the SLC30 family_Reactome	1	1
Zinc transporters_Reactome	1	1
S-adenosyl-L-methionine biosynthesis_HumanCyc	1	1
Syndecan-4-mediated signaling events_PID	1	1
Syndecan interactions_Reactome	1	1
Adenylate cyclase activating pathway_Reactome	1	1
G-protein mediated events_Reactome	1	1
The retinoid cycle in cones (daylight vision)_Reactome	1	1
mRNA Capping_Reactome	1	1
ALK2 signaling events_PID	1	1
NADH repair_HumanCyc	1	1
superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis_HumanCyc	1	1
Alternative NF-kappaB pathway_PID	1	1
TFAP2 (AP-2) family regulates transcription of growth factors and their receptors_Reactome	1	1
TFAP2 (AP-2) family regulates transcription of other transcription factors_Reactome	1	1
Ficolins bind to repetitive carbohydrate structures on the target cell surface_Reactome	1	1
Lectin pathway of complement activation_Reactome	1	1
Creation of C4 and C2 activators_Reactome	1	1
anandamide degradation_HumanCyc	1	1
Signaling by FGFR3 point mutants in cancer_Reactome	1	1
Synthesis of PS_Reactome	1	1
Non-integrin membrane-ECM interactions_Reactome	1	1
folate transformations_HumanCyc	1	1
oxidative ethanol degradation III_HumanCyc	1	1
KitReceptor_NetPath	1	1
Initiation of Nuclear Envelope Reformation_Reactome	1	1
Nuclear Envelope Reassembly_Reactome	1	1
Opioid Signalling_Reactome	1	1
Rapid glucocorticoid signaling_PID	1	1
Activation of the phototransduction cascade_Reactome	1	1
Plasmalogen biosynthesis_Reactome	1	1
TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation_Reactome	1	1
Negative regulation of TCF-dependent signaling by DVL-interacting proteins_Reactome	1	1
Formation of the Early Elongation Complex_Reactome	1	1
Cholesterol biosynthesis via lathosterol_Reactome	1	1
Signaling by FGFR3 fusions in cancer_Reactome	1	1
Signaling by FGFR3 in disease_Reactome	1	1
Cohesin Loading onto Chromatin_Reactome	1	1
Mitotic Telophase/Cytokinesis_Reactome	1	1
Activation of CaMK IV_Reactome	1	1
CREB phosphorylation through the activation of CaMKK_Reactome	1	1
CYP2E1 reactions_Reactome	1	1
Negative regulation of activity of TFAP2 (AP-2) family transcription factors_Reactome	1	1
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors_Reactome	1	1
Nuclear import of Rev protein_Reactome	1	1
ubiquinol-10 biosynthesis_HumanCyc	1	1
Calcium signaling in the CD4+ TCR pathway_PID	1	1
histidine degradation_HumanCyc	1	1
G alpha (z) signalling events_Reactome	1	1
Mitochondrial protein import_Reactome	1	1
TGFBR2 Kinase Domain Mutants in Cancer_Reactome	1	1
Signaling by SCF-KIT_Reactome	1	1
IL12-mediated signaling events_PID	1	1
dolichyl-diphosphooligosaccharide biosynthesis_HumanCyc	1	1
p53 pathway_PID	1	1
Pentose phosphate cycle_INOH	1	1
CREB phosphorylation through the activation of Adenylate Cyclase_Reactome	1	1
Regulation of cortical dendrite branching_Reactome	1	1
igf-1 signaling pathway_BioCarta	1	1
Signaling by FGFR4 in disease_Reactome	1	1
IL-12 signaling_INOH	1	1
Gluconeogenesis_Reactome	1	1
Assembly of the ORC complex at the origin of replication_Reactome	1	1
spermine and spermidine degradation I_HumanCyc	1	1
IL3_NetPath	1	1
caspase cascade in apoptosis_BioCarta	1	1
VEGFR1 specific signals_PID	1	1
CDC6 association with the ORC:origin complex_Reactome	1	1
Retinoid cycle disease events_Reactome	1	1
Diseases associated with visual transduction_Reactome	1	1
DNA-PK pathway in nonhomologous end joining_PID	1	1
Glutathione synthesis and recycling_Reactome	1	1
&alpha;-tocopherol degradation_HumanCyc	1	1
Plasma lipoprotein remodeling_Reactome	1	1
Protein methylation_Reactome	1	1
Glucose metabolism_Reactome	1	1
SLBP independent Processing of Histone Pre-mRNAs_Reactome	1	1
The AIM2 inflammasome_Reactome	1	1
glycerol-3-phosphate shuttle_HumanCyc	1	1
Inactivation, recovery and regulation of the phototransduction cascade_Reactome	1	1
The phototransduction cascade_Reactome	1	1
Interleukin-27 signaling_Reactome	1	1
The IPAF inflammasome_Reactome	1	1
cholesterol biosynthesis III (via desmosterol)_HumanCyc	1	1
superpathway of cholesterol biosynthesis_HumanCyc	1	1
Porphyrin metabolism_INOH	1	1
Phosphorylation of Emi1_Reactome	1	1
Activation of PPARGC1A (PGC-1alpha) by phosphorylation_Reactome	1	1
Fructose catabolism_Reactome	1	1
Leukotriene receptors_Reactome	1	1
IL-13 signaling_INOH	1	1
Displacement of DNA glycosylase by APEX1_Reactome	1	1
diphthamide biosynthesis_HumanCyc	1	1
superpathway of inositol phosphate compounds_HumanCyc	1	1
Phosphorylation of the APC/C_Reactome	1	1
PI3K events in ERBB2 signaling_Reactome	1	1
glycine betaine degradation_HumanCyc	1	1
PLCG1 events in ERBB2 signaling_Reactome	1	1
ascorbate recycling (cytosolic)_HumanCyc	1	1
Ras activation upon Ca2+ influx through NMDA receptor_Reactome	1	1
GRB7 events in ERBB2 signaling_Reactome	1	1
Cholesterol biosynthesis_Reactome	1	1
RSK activation_Reactome	1	1
CREB phosphorylation through the activation of Ras_Reactome	1	1
D-glucuronate degradation_HumanCyc	1	1
Vitamin E_Reactome	1	1
Phosphate bond hydrolysis by NUDT proteins_Reactome	1	1
Purine catabolism_Reactome	1	1
PKA activation in glucagon signalling_Reactome	1	1
FCERI mediated NF-kB activation_Reactome	1	1
ERBB2 Regulates Cell Motility_Reactome	1	1
WNT ligand biogenesis and trafficking_Reactome	1	1
catecholamine biosynthesis_HumanCyc	1	1
7-(3-amino-3-carboxypropyl)-wyosine biosynthesis_HumanCyc	1	1
SHC1 events in ERBB4 signaling_Reactome	1	1
Constitutive Signaling by AKT1 E17K in Cancer_Reactome	1	1
Unblocking of NMDA receptor, glutamate binding and activation_Reactome	1	1
Transcriptional regulation by small RNAs_Reactome	1	1
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant_Reactome	1	1
Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant_Reactome	1	1
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members_Reactome	1	1
mucin core 1 and core 2 <i>O</i>-glycosylation_HumanCyc	1	1
PI3K events in ERBB4 signaling_Reactome	1	1
Advanced glycosylation endproduct receptor signaling_Reactome	1	1
CREB phosphorylation through the activation of CaMKII_Reactome	1	1
Post NMDA receptor activation events_Reactome	1	1
Activation of NMDA receptor and postsynaptic events_Reactome	1	1
Transcriptional activation of mitochondrial biogenesis_Reactome	1	1
Basigin interactions_Reactome	1	1
UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II_HumanCyc	1	1
ER-Phagosome pathway_Reactome	1	1
glutamine degradation/glutamate biosynthesis_HumanCyc	1	1
Digestion of dietary lipid_Reactome	1	1
Digestion_Reactome	1	1
Digestion and absorption_Reactome	1	1
Activation of gene expression by SREBF (SREBP)_Reactome	1	1
Synthesis of PG_Reactome	1	1
Passive transport by Aquaporins_Reactome	1	1
MGMT-mediated DNA damage reversal_Reactome	1	1
Synthesis of very long-chain fatty acyl-CoAs_Reactome	1	1
Hydrolysis of LPE_Reactome	1	1
Purine ribonucleoside monophosphate biosynthesis_Reactome	1	1
pyrimidine deoxyribonucleosides salvage_HumanCyc	1	1
pentose phosphate pathway (non-oxidative branch)_HumanCyc	1	1
glycogenolysis_HumanCyc	1	1
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase_Reactome	1	1
CRMPs in Sema3A signaling_Reactome	1	1
protein <i>O</i>-[<i>N</i>-acetyl]-glucosylation_HumanCyc	1	1
Signaling by Hippo_Reactome	1	1
IL-1 NFkB_INOH	1	1
Mitochondrial translation_Reactome	1	1
tetrahydrobiopterin <i>de novo</i> biosynthesis_HumanCyc	1	1
Sulfur amino acid metabolism_Reactome	1	1
Nuclear signaling by ERBB4_Reactome	1	1
dTMP <i>de novo</i> biosynthesis (mitochondrial)_HumanCyc	1	1
Vasopressin regulates renal water homeostasis via Aquaporins_Reactome	1	1
Aquaporin-mediated transport_Reactome	1	1
IL-1 p38_INOH	1	1
Glycosphingolipid metabolism_Reactome	1	1
methionine salvage_HumanCyc	1	1
ALKBH2 mediated reversal of alkylation damage_Reactome	1	1
UTP and CTP dephosphorylation I_HumanCyc	1	1
RUNX1 regulates transcription of genes involved in differentiation of myeloid cells_Reactome	1	1
Signaling by FGFR2 amplification mutants_Reactome	1	1
Sensing of DNA Double Strand Breaks_Reactome	1	1
heme biosynthesis from uroporphyrinogen-III I_HumanCyc	1	1
Protein-protein interactions at synapses_Reactome	1	1
fatty acid &alpha;-oxidation_HumanCyc	1	1
Cytosolic tRNA aminoacylation_Reactome	1	1
Transfer of LPS from LBP carrier to CD14_Reactome	1	1
lysine degradation I (saccharopine pathway)_HumanCyc	1	1
glycerol degradation_HumanCyc	1	1
dermatan sulfate biosynthesis_HumanCyc	1	1
pentose phosphate pathway_HumanCyc	1	1
ALKBH3 mediated reversal of alkylation damage_Reactome	1	1
Reversal of alkylation damage by DNA dioxygenases_Reactome	1	1
DNA Damage Reversal_Reactome	1	1
IL-23 signaling_INOH	1	1
Abasic sugar-phosphate removal via the single-nucleotide replacement pathway_Reactome	1	1
Complex I biogenesis_Reactome	1	1
Resolution of AP sites via the single-nucleotide replacement pathway_Reactome	1	1
Hypusine synthesis from eIF5A-lysine_Reactome	1	1
phytol degradation_HumanCyc	1	1
