from	to
5580-6774	3572_3590
3976	3572_3590
3716-9466	3572_3590
16452	3572_3590
3589	3572_3590
3572_3590	3589
16451	3572_3590
25798	11075
10157	5829
5566-5567-5573-5575	5829
51164	5829
5118	5829
1303	5829
7108	5829
3680	1441
1440	1441
5747-5770-5829	9564
998-10188	9564
5770-9564	9564
9564	5770-9564
5747-5829	9564
131450	1796
1519	2261
5770-6714-9564	1398
1436-3685-3690-5155	1398
57091	1398
8495	1398
55616	1398
867-10580-10603	1398
55321	25_613
126669	25_613
28900	4140
2644	2643
114883	2643
80755	10092_10093_10094_10095_10096_10097_10109
10092_10093_10094_10095_10096_10097_10109	80755
10096_57180	10092_10093_10094_10095_10096_10097_10109
10092_10093_10094_10095_10096_10097_10109	10096_57180
81873	10092_10093_10094_10095_10096_10097_10109
10092_10093_10094_10095_10096_10097_10109	81873
55258	10092_10093_10094_10095_10096_10097_10109
140823	598
25906	996
150726	27185
3797	27185
64430	27185
54947	23646
387753	3692
55068	3692
57684	3692
5051	5049
1600-5048-5649-7436	5049
5048-7941	5049
153642	51205
22901	51205
9317	51205
113278	51205
51205	113278
414	51205
55312	51205
51205	55312
79642	51205
27233	51205
9651	27124
27124	9651
64900	56994
56994	64900
5048-5049-5050	56994
1003-1495-1499-3791-7422	5795
122618	85465
85465	122618
6256-7421-28940	5337
10066	5337
400	5337
54928	3628
3628	54928
9227	8694
8694	9227
8228	8694
8694	8228
283848	8694
8694	283848
6017	8694
8824	8694
8694	8824
6753	9630
552	9630
3358	9630
199	5880
5336	5880
5880	5336
1277-1278-3673-3688	2324
1277-1278-3672-3688	2324
2335-3678-3688	2324
63892	10427_10802_9632_9871
375056	10427_10802_9632_9871
51292	10427_10802_9632_9871
6396-10484-22872-51128	10427_10802_9632_9871
133	1906
2353-2624-3725	1906
1889	1906
28475_28476_28477_28479_28481_28483_3493_3514_3519_3535_3546_50802_7842_8217	3672_3688
4146	3672_3688
64788	4023
9388	4023
5468-5469-6256-10499	4023
344	4023
55750	4023
338328	4023
84876	7222
54795	7222
4881	7222
151	2769
2859	2769
9934	2769
867-1436-3685-3690-9564	10451
23042	51763
80772	51763
547	4804
5737	2767_2776
2828	2767_2776
1394	2767_2776
117	2767_2776
338557	2767_2776
553	2767_2776
8811	2767_2776
84634	2767_2776
3269	2767_2776
3061	2767_2776
3357	2767_2776
2740	2767_2776
103910	399687
4628	7409
3077	238
3815-6464	7006
5782-9051	7454
1796-3815	3055
867-6456-30011	3082-4233
220213	2317
58506	2950
3897-7430	3897
3897	3897-7430
3685-3688	3897
51112	51399
4014	7431
10763	7431
56992	7431
631	7431
65082	7431
148741	7431
9823	7431
55665	7431
28956	5604_5605
2549-2885-6464-6654	5604_5605
2047-2885-6464-6714	5604_5605
5894-7529	5604_5605
5604_5605	5894-7529
23279	57122
283464	8767
9641-9755-29110	3161
7186-10010-29110	3161
29110-200081-246126	3161
79065	3161
10010-57506	3161
56832	3454_3455
3587-3716	3454_3455
3454-3716	3454_3455
3454_3455	3454-3716
64146	10988
10988	64146
55794	5099
6256_7067	8165
22916	4686
60490	80347
80347	60490
338917	4286
2475-64223-253260	207-5170
10873	9618
355-8837	8772
6772-7124-7132-8717	8772
29090	7015
6023	7015
7015	6023
1200	7015
3065-3066-5928-5931-8819-10284-23309-25942-57169	7015
23381	7015
1736	7015
57410	7015
317781	7015
4084-4149	7015
2306	7015
3911-3913-3915	3655-3688
3908-3913-3915	3655-3688
51427	10114
202	10114
55679	10114
8227	9406
6894	140890
29107	10482
4686-22916	10482
84747	8683
81853	6430
81567	30001
388677	56893
150771	56893
6447	56893
3539	56893
7390	56893
10954	56893
203260	56893
79152	56893
11145	56893
30010	56893
1687	5764
9238	5764
2819	5764
55186	5764
84141	5764
23102	11345
115201	11345
23158	11345
474344	11345
84971	11345
912	54681
80222	1973_1974
3134	6890_6891
3133	6890_6891
1796-2668-2674-5979	4690
3937-7409	4690
81543	4690
27-5688-8544-10787	4690
7866	23560
338-7804	2268
2268	338-7804
414153	56257
57636	56257
55631	56257
3913-3915-284217	375790
3910-3913-3915	375790
3909-3912-3915	375790
8492	375790
3909-3913-3915	375790
3910-3912-3915	375790
801-8826	5048
338455	5048
27019_64446	5048
9158	2246
5990	2246
84002	23492
84100	51329
10555	57661
9481	5573_5575_5576_5577
285141	7124
56928	7124
7186-8717	7124
7132-8717	7124
7132-9530	7124
1958-1961-4773	7124
1958-1961-4772	7124
7132-7186-8717	7124
1385-1387	7124
79624	10284
255308	10284
159090	57599
8475	2153
6171	1460
79882	10250
57461	10250
51184	11321
210	11321
80007	51177
55711	8879
8879	55711
9843-30061	3163
6556	3163
57192	3163
391059	3163
1356-30061	3163
55902	3163
3163	55902
84532	3163
3163	84532
6821	3163
8540	3958
7018-7037	3958
2006	3958
2739	84264
84264	2739
1366	5664
115704	5664
3257	5664
54536	5664
4141	1965_1968_8894
84450	51547
65083	51547
27340	51547
6059	51547
8602	51547
23378	51547
3936	51547
10171	51547
4927	51547
27107	51547
27042	51547
1762	5033_5034_8974
5352	5033_5034_8974
23127	5033_5034_8974
10410	6696
3198	6696
200014	6696
56975	6696
347	6696
79829	8449
54856	8449
11017	8449
5000	4172
5349	26135
81533	26135
7834	26135
5294-23533	5305_8396
9896-55697-200576	5305_8396
5584-56288	50848
22906	3798_3799_3800
3798_3799_3800	22906
23207	3798_3799_3800
79443	3798_3799_3800
84079	3798_3799_3800
3798_3799_3800	84079
2588	8829
10512	8829
7869	8829
4149-4609-8841	1649_2521
64288	1649_2521
1386-122953	1649_2521
79137	1107_1108
1804	5621
3915	5621
124944	80335
3308-3320-10392	10910
1965-1968-8894	1967_8890_8891_8892_8893
1967_8890_8891_8892_8893	1965-1968-8894
122704	64978
51614	79869
10240	79869
121053	10856
10471	10856
84284	10856
4199	2957_2958
64218	79039
84842	6949
6520-56301	55720
122481	26289
26289	122481
390877	26289
26289	390877
129607	26289
26289	129607
2331	3075
3014	4683
91612	79803
3280-55502	50674
169792	50674
4087-6498	3622
10745	3219
51647	6925
10233	7040_7042_7043
3549-5727	7040_7042_7043
2615	7040_7042_7043
216	26471
54961	1072
90665	2874
56911	2874
65980	23476_256646
55230	1643
54539	7917
4681	7917
79948	7917
100131017	7707
5564	5562
5562	5564
51422	5562
5571	5562
2329	1575
1575	2329
2327	1575
1575	2327
3290	1575
1575	3290
2052	1575
1575	2052
2330	1575
1575	2330
100126314	9513
5914_7067	687
5902-5903-5905	5901
238-3837	5901
50	3658_48
3658_48	50
3419-3420-3421	3658_48
129401	9688
1305	3339
64856	3339
9256	706
5982	7158
10606	7158
472-3014-9656	7158
472-3014-4361-4683-9025-9656-10111	7158
25979	7158
55217	6472
6472	55217
55775	7150
10846	7150
6941	8216
92565	8216
57511	22796
4548-4552	191
387509	9643
54799	9643
9526	9643
196549	1937
54903	91147
3122	10312
113452	5914_6256
64145	11344
5289-30849	11344
8859	10262
8504	3185
9202	3184
8345	1104
2868	6010
55669	3608
84084	3608
81490	10236
374395	10236
727764	23764
4580-10651-25813	7416
581-598-10018	7416
578-581-598	7416
581-598	7416
53827	476
482	476
160	476
1134	476
7846	476
9990	476
1535	476
64793	4171
27020	291_292_293
26519-26520	291_292_293
65993	291_292_293
5828	5192
10668	5192
5193	5192
1393	7349
23479	9054
83742	5976
83855	23309
50861	9789
100128731	6185
3703	6185
6185	3703
144245	6185
79694	6185
84920	6185
175	6184
80020	6184
79720	7251
51271	7251
387535	7251
51160	7251
9918	57805
56946	57805
63932	22938
8233	4839
23101	84466
1158	6546
91746	23164
100820829_145781	23164
3993	50855_84552_84612
50855_84552_84612	3993
29944	50855_84552_84612
80864	55177
375791	55177
1933-1936-1937	1915_1917
1915_1917	1933-1936-1937
79922	1915_1917
10179	23524
51816	23524
79009	23524
125972	23524
64968	23524
56925	23122
36746-37603-45821	23122
58509	7936
80004	9253
153769	10298
85359	10298
8714	11001
11001	8714
10170	11001
11001	10170
3995	11001
11001	3995
3992	11001
11001	3992
10520	81565
1020-8941	81565
3433	3646
6628-6632-6633-6634-6635-6636-6637	6431
79717	53354
53354	79717
10447	6428
23236	6428
54543	6428
219287	9181
6993	9181
11149	9181
84064	51631
22891	54820
79017	2937
2937	79017
2729-2730	2937
6039	9156
9156	6039
10535-79621-84153	9156
9583	9156
9156	9583
5427-54107-56655	9156
957	9156
9156	957
954	9156
9156	954
64006	9156
9156	64006
5428	9156
9156	5428
84659	9156
9156	84659
124583	9156
9156	124583
54836	7791
10244	7791
254295	25913
51411	25913
80169	25913
9293	25913
7013-7014-25913-26277-54386-65057	25913
25913	7013-7014-25913-26277-54386-65057
4276	25913
85007	25913
9715	25913
388536	25913
166793	25913
3176	25913
5064	25913
339970	25913
339804	25913
90416	25913
1641	25913
10634	25913
64080	25913
271	25913
121643	80025
760	9497
55604	89953
1718	3930
10826	3930
64399	4215
5203	4215
2217	28475_28476_28477_28479_28481_28483_3500_3514_3519_3535_3546_50802_7842_8217
28475_28476_28477_28479_28481_28483_3500_3514_3519_3535_3546_50802_7842_8217	2217
55349	501
501	55349
1593	501
501	1593
314	501
501	314
4125	501
501	4125
4124	501
501	4124
8424	501
501	8424
23743	501
89874	501
501	89874
23549	23294
9854	2035
55738	120892
120892	55738
7094-23396	9855
6120	5226
5226	6120
3611-64098	9459
3611-29780	9459
79608	3831_64837
51639	6651
131474	6651
8460	2811
10753	826
5210	5208
5208	5210
81029	4920
6537	1152_1158
6535	1152_1158
1871-7030	6240
27141	1676
1149	1676
3327	2495_2512
6520-23657	2495_2512
9543	2495_2512
342184	55660
6060	55660
55589	2335
94031	2335
6526	2335
3678-3688-5328-5329	2335
148362	2335
8574	2335
81575	2335
7130	2335
11004	2335
286042	2335
10272	2335
83706	2335
140564	2335
9798	2335
10468	2335
647099	2335
163081	51776
856924	23216
851676	23216
9992	3757
3753	3757
1807	1400
1400	1807
55034	10243
81493	1674
51148	10956
5720	5688
7884	9101
440587	9101
8027	9101
79643	9101
1725	112483
112483	1725
196743	112483
112483	196743
54498	112483
112483	54498
693162	80705
7392-8061	3162
64428	54583
23595	4174
59349	26043
254065	26043
25948	26043
64426	221937
64167	51752
125058	84557
58476	84557
1174	162
54674	162
8284	2020
5866	4218
5875_5876	4218
117177	4218
23329	4218
54332	5660
581-596-598	54205
4482	54205
581-637	54205
51167	54205
1327-1329-1337-1340-1345-1349-1350-1351-4512-4513-4514-9167-9377	54205
1537-4519-7381-7384-7385-7386-7388-10975-27089-29796	54205
11012	5653
5653	11012
23312	115827_5864_5865_9545
1122	115827_5864_5865_9545
1121	115827_5864_5865_9545
84196	27005
728513	9240
55614	8411
4660	5500
1871-7027	890
3726_8061	890
3727_8061	890
55722	10142
11230	388
100126325	54469
221154	4155
22	10016
6175	23582
54538	219699
7060	22926
9751	6809
6843	6809
11123	5530
1600-5649-7436	4131
1600-5649-7804	4131
260434	29108
23511	4927-4928-5903-7175-8021-8086-8480-9631-9688-9818-9883-9972-10762-11097-23165-23225-23279-23511-23636-53371-55746-57122-79023-79902-81929-129401-348995
8086	4927-4928-5903-7175-8021-8086-8480-9631-9688-9818-9883-9972-10762-11097-23165-23225-23279-23511-23636-53371-55746-57122-79023-79902-81929-129401-348995
140689	6733
79969	6733
55283	6733
221091	6733
142940	6733
164781	6733
11037	6733
10586	6733
64768	51755
100008587_100008588_100008589_6052_6053_6054_6055_6056	3068
3068	100008587_100008588_100008589_6052_6053_6054_6055_6056
6635	6628-6632-6633-6634-6635-6636-6637-10262-10992-23450-23451-51639-83443
6634	6628-6632-6633-6634-6635-6636-6637-10262-10992-23450-23451-51639-83443
1026-4193-7157	3190
6626	1660-2521-2962-2963-3178-3181-3183-3184-3185-3187-3188-3190-3191-3192-4670-4686-4799-4904-5093-5094-5430-5431-5432-5433-5434-5435-5436-5437-5438-5439-5440-5441-5725-6426-6427-6428-6430-6431-6432-6625-6626-6628-6632-6633-6634-6635-6636-6637-7307-8243-8683-10181-10189-10236-10250-10421-10921-10949-11100-11338-22916-27316-55749-57794-220988
113451	79814
79814	113451
55821	79814
79814	55821
384	79814
79814	384
6563	79814
79814	6563
6528	79814
79814	6528
2628	79814
79814	2628
10946	6627-6628-6629-6632-6633-6634-6635-6636-6637-8175-10262-10291-10946-10992-23450-23451-51639-83443-84844
132299	23385
79095	57215
790955	26227
5806	2247
51110	6611
1963	8661
10209	8661
79585	10140
80315	10140
54997	6548
63928	6548
10097	23603
64093	23603
64062	3178
26528	3178
341333	3178
26024	3178
153443	6722
549	56922
27151	5648
64135	1654
5889	1654
64951	9188
55735	51064
51181	51064
10431	51064
2053	51064
51064	2053
11231	51064
84319	51064
90333	9368
51449	9368
114299	9368
6915-10681-54331	9368
79074	51637
1163-4738-6500-6502-8454-9040-9978	1027
208-1026	1027
7091	1027
162-164-408-1211-1213-1785-6456	1759_1785_26052
1759_1785_26052	162-164-408-1211-1213-1785-6456
1211-1213	1759_1785_26052
1759_1785_26052	1211-1213
160-274-1173-2060-8301-29924-51411	1759_1785_26052
137682	1942_1943_1944_1945_1946
1942_1943_1944_1945_1946	137682
996-8697-8881-10393-29882-29945-51433-51434-64682	51343
54980	1894
199720	1894
3364-5810-5883-5884	472-545-11277
472-545-11277	3364-5810-5883-5884
7905	1876
51250	11171
84967	11171
6066	11171
26871	11171
91272	5525
1161-1642-8451	2074
197342	80198
146956	80198
79892	10926
222962	6571
6571	222962
55328	6571
57030	5864-6616-6804-6812-6844-6857-10815-22999-57030
5864-6616-6804-6812-6844-6857-10815-22999-57030	57030
8224	5864-6571-6844-6857
5864-6571-6844-6857	8224
5864-22999	5864-6571-6844-6857
5864-6571-6844-6857	5864-22999
6805	10497_201294_23025
140679	3312-5864-6616-6804-6812-6844-6857-10815-22999-80331-140679
3312-5864-6616-6804-6812-6844-6857-10815-22999-80331-140679	140679
6572	5864-6572-6616-6804-6812-6844-6857-10815-22999
5864-6572-6616-6804-6812-6844-6857-10815-22999	6572
6810-8673-8773	6810
6810	6810-8673-8773
5867	6810
29091	6810
6810-6845-8773	6810
6810	6810-6845-8773
26040	3206
57486	5547
5547	57486
29952	5547
5547	29952
4056	2687
2687	4056
6565	2687
2687	6565
80210	54878
4599	7225
11237	7225
57113	7225
7226	7225
83714	6096
28	6487
6487	28
8707	6487
6487	8707
84620	6487
6487	84620
283659	3688
3231	3688
1282	3688
7094	3688
5376	3688
57669	3688
181	9672
2017-2534	9672
220388	659
123606	659
9241	659
91851	659
410	659
94-2280	659
5499-9765-23645	659
84816	51729
9140-9474	81631
79567	81631
6890	3105_3106_3107
8192	3105_3106_3107
23478	3105_3106_3107
3251	3105_3106_3107
4175	3105_3106_3107
8833	3105_3106_3107
3105_3106_3107	8833
8815	3105_3106_3107
11164	3105_3106_3107
10121	3105_3106_3107
80273	3105_3106_3107
64976	3105_3106_3107
6576	3105_3106_3107
3813	3105_3106_3107
338382	3105_3106_3107
22986	7536
88-801-1742-2902-4747-5923-5924-10142	3265
2885-7409-8651	3265
3082-4233-6654-10048	3265
2885-3082-4233-6654	3265
1796-3635-5921	3265
115727	3265
26000	3265
367-6714-27043	3265
2885-4803-4804-6464-6654	3265
221527	3265
2885-5747-6654	3265
5920	3265
1435-1436	3265
88-801-1742-4747-5923-5924	3265
8831	3265
2885-3479-3480-3667-6654	3265
5747-5921	3265
3635-6464	3265
65244	3265
2885-6464	3265
2885-6655	3265
51114	3265
84243	3265
5995	3265
6655	3265
2885-3082-4233-6464-6654	3265
2885-3479-3480-6464-6654	3265
245812	7099
9450	7099
4064	7099
4829	7099
10570	5800
353497	2175
11062	2175
80010	2175
1729-5216	58-823-1445-3672-3688-5747-5829-7094-7145-7414-7791-9564
885	5754
1967	154
5875	154
8733-10026-51604-94005-128869	5329
10630	7430
55531	1795
253959	57148
57186	57148
57148	57186
54458	57142
137529	8900_890
324-999	8900_890
324-991	8900_890
58164	8900_890
1386-3726	8900_890
4301-5818	4301-5817-25945
609	10021_348980_57657_610
347734	28985
1816	2781
2533-3937	51466
2696	2778
5732	2778
1395	2778
1132	2778
168507	2778
5729	2778
7434	2778
7433	2778
154-2778	2778
2778	154-2778
3274	2778
100616251	2778
84109	2776
1133	2776
151306	2776
1903	2776
5028	2776
6870	2776
57121	2776
8787	2773
2693	2771
3480-3481	999-1495-1499-1500
692111	4916
2776-7275	7275
7275	2776-7275
2048-5921	6237
2242-2534-5879-8829-10371-27289	6237
64979	6237
8153-9723-23129	6237
23129	6237
10154	6237
4233-5364-10507-27289	6237
4690-28964	1942-1969
23179	5899
57139	5899
5863	5899
5519	5898
1103	5898
23233	5898
57148-57186	5898
9559-51699-55737	8724
2890	5923
3679-3688	3371
2128	3371
3687-3688	3371
326594	23607
10480	8664
10289	8664
811-821	2923
6035	2923
51237	2923
285761	2923
5589-23193	2923
154661	1780_1781
5144	6009
10907	121268
6156	2879
247	2879
2879	247
240-241-4056	2879
5529	8491
11057	26003
4682	27347
349565	5167
5167	349565
55191	5167
5167	55191
23057	5167
5167	23057
151449	658
96459	11337
9895	11337
9776	11337
51660	11337
135112	11337
94005	6389_6390_6391_6392
5018	6389_6390_6391_6392
3800	1459
1459	3800
9525-27183-51510-51534	25978
9942	7086
7086	9942
23729	7086
7086	23729
51058	9001
7568	9001
5498	9001
7558	9001
54555	9001
81622	10056_2193
83594	64802
64802	83594
285905	54472
3554-3556-4615-51135	54472
1965	8575
9904	117246
1329	57506
53630	10327
10327	53630
56894	10327
137964	10327
10327	137964
160428	10327
10327	160428
57678	10327
10327	57678
171587	10327
10327	171587
8443-8540	10327
3280-7088	1827
28976	51295
9361	51295
84171	51295
114781	29761
3654-3665-4615-7189-51135	7334-7335
7334-7335	3654-3665-4615-7189-51135
11127	6608
5727-6469	6608
91543	3654
342979	59307
1047	23098
27069	23098
5244	10456
92399	5479
23246	55759
57539	10189
65110	10189
4686-22916-29894-51692-53981	10189
29890	10189
4686-7884-22916	10189
990-1017-4171-4172-4173-4174-4175-4176-4998-4999-5000-5001-8317-8318-10926-23594-23595-55388-84515	63967
990-1017-4171-4172-4173-4174-4175-4176-4998-4999-5000-5001-8317-8318-10926-23594-23595-55388	63967
54962	8914
8914	54962
4345	3364
23555	102
23554	102
6422	102
83882	102
26262	102
10098	102
100302197	102
54952	79048
28231	6579
411	6579
55867	6579
6579	55867
11309	6579
6579	11309
9719	2192
3679	27429
283970	27429
6253	65078
4974	65078
79932	65078
407031	79618
253832	23621
100379571	23621
29063	23621
8722	972
84219	10513
9356	10513
113655	10513
28475_28476_28477_28479_28481_28483_3503_3514_3519_3535_3546_50802_7842_8217	712_713_714
28475_28476_28477_28479_28481_28483_3501_3514_3519_3535_3546_50802_7842_8217	712_713_714
26020	5654
221914	4192
375775	79887
56261	79887
11160	5663-5664-23385-51107-55851-83464
1630-4690	9423
91373	5238
5238	91373
8564	883
883	8564
5916_6256	19
10113	19
284723	19
5360	19
4089-4149-4609-7709	1030
114134	1030
841-8772-8797	8795
355-8772	8795
841-8743-8772-8797	8795
355-841-8772	8795
8743-8797	8795
284-7010-79155	4790-5970
6500-8454-23291	4790-5970
246744	9588
23166	6678
3661-29110-340061	3661
3661	3661-29110-340061
7099-23643-51014-148022	3661
140775	9821
8908	2992
2992	8908
28916	23076
84448	6721
16211	6721
51131	79648
9918-10051-10592-23397-64151	79648
7114	7520
80258	27229
92259	6625
4998-4999-5000-5001-23594-23595	990
1870-7528-23429	990
1871-7528-23429	990
4998-4999-5000-5001-23594-23595-84515	990
1870-7027	990
92797	23649_5422_5557_5558
23649_5422_5557_5558	92797
11051-79869	10914
1477-1478-1479-4686-22916-29894-51692-53981	10914
1477-1478-1479	10914
29894-51692-53981	10914
10914	29894-51692-53981
10978-51585	10914
100302280	6124
100316868	11091
11091	100316868
55689	11091
348793	11091
1736-3320-7015-10728	3183
55788	3183
57540	26292
754	9232
9866	11335
84295	7343
9013-9014-9015	7343
2074-7270-10919	7343
102157402	6208
2117-9612-11218	1874-5933-5934
367-3169	4824
64782	4824
5885-8243-9126-10274-10735	23244
22871	9369_9378_9379
29781	4005
604-3662	22936
6586	6092
6585	6092
6091	6092
10734	8243
79611	10005
10005	79611
160728	10005
10005	160728
2350	1039
222229	4999
197258	2517
2517	197258
137868	1756
5239	1756
140733	7014
55157	7014
94104	7014
93436	7014
339230	7014
4833	7014
23753	7014
92092	7014
387032	7014
84247	7014
340533	7014
54976	7014
23131	7014
10785	7014
222194	7014
57085	185
10006-10787-26999	10163
5361-7305-54209	80031
114625	7408
51705	6402
196475	429
83482	429
142-3280-7088	429
142-1387-3280	429
445341	7187
249	7187
66000	6456
162-164-375-408	6456
733	6456
727936	56983
56983	727936
84912	64132
64132	84912
80146	64132
64132	80146
55343	23275
23275	55343
2529	23275
23275	2529
3593_51561	2119
30819	80333
6330	6323
6712	6323
29796	8766
409-6915	8766
118813	8766
30008	29978
5443	4985
5173	4985
28475_28476_28477_28479_28481_28483_3494_3514_3519_3535_3546_50802_7842_8217	9891
6770	4925
55697	4842
116092	55809
163486	5872
9910	54734
3326-10910	114548
353355	29970
81691	3476
84622	2801
28955	6904
29104	2107
55308	2107
266727	222484
10343	222484
387914	222484
29951	222484
402682	51569
23247	9882
219844	11161
2952	93974
284654	4041
23184	4041
147495	4041
65981	4041
84870	4040
27123	4040
343637	4040
7484	4040
83999	4040
79412	4040
2064-5364-10507-27289	9826
23654	9826
6293	738
81789	1059
29802	28475_28476_28477_28479_28481_28483_3507_3514_3519_3535_3546_50802_7842_8217
51738	2863
374659	58497
58497	374659
29577	7088_7089_7090_7091
7088_7089_7090_7091	29577
56751	7088_7089_7090_7091
50515	79586
